1	1	1	1	1	1	1	1	1	1	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32	32	19	19	19	19	19	19	19	19	19	19	19	19	19	1	1	1	1	1	1	1	1	1	1	1	110	110	110	110	110	110	1	1	1	17	17	1	1	1	1	1	1	1	1	1										
1	1	1	1	1	1	1	1	1	6	6	1	1	1	1	1	12	12	12	12	12	12	1	1	1	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	1	1	1	32	32	32	19	19	19	19	19	19	19	19	19	19	19	19	19	19	1	1	1	1	1	1	1	1	1	110	110	110	110	110	110	1	1	1	1	1	17	17	1	1	1	1	1	1	1	1										
1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	12	12	12	12	12	12	12	1	1	1	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	1	1	1	32	32	32	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	1	1	1	1	1	1	1	110	110	110	110	110	110	1	1	1	1	1	1	1	17	1	1	1	1	1	1	1	1										
1	1	1	1	1	1	1	1	6	6	1	1	1	1	1	12	12	12	12	12	12	12	1	1	1	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	1	1	1	32	32	32	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	1	1	1	1	1	110	110	110	110	110	110	1	1	1	1	1	1	1	1	1	17	1	1	1	1	1	1	1										
1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	12	12	12	12	12	12	12	1	1	1	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	1	1	1	32	32	32	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	1	1	1	1	1	110	110	110	110	1	1	1	1	1	1	1	1	1	1	17	1	1	1	1	1	1	1										
1	1	1	1	1	1	1	6	6	1	1	1	1	1	1	12	12	12	12	12	12	12	1	1	1	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	1	1	1	32	32	32	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	1	1	1	109	109	1	1	110	110	1	1	1	1	1	1	1	1	1	1	1	17	17	1	1	1	1	1	1										
1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	12	12	12	12	12	12	12	1	1	1	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	1	1	1	32	32	32	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	1	1	1	109	109	109	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	1	1	1	1	1	1										
1	1	1	1	1	1	6	6	1	1	1	1	1	1	1	12	12	12	12	12	12	12	1	1	1	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	1	1	1	32	32	32	19	19	19	19	19	19	19	19	19	19	19	19	19	19	1	1	1	1	1	109	109	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	17	1	1	1	1	1										
1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	12	12	12	12	12	12	12	1	1	1	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	1	1	1	32	32	32	19	19	19	19	19	19	19	19	19	19	19	19	19	1	1	1	1	1	1	1	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	1	1	1	1	1										
1	1	1	1	1	6	6	1	1	1	1	1	1	1	1	12	12	12	12	12	12	12	1	1	1	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	1	1	1	32	32	32	19	19	19	19	19	19	19	19	19	19	19	19	1	1	1	1	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	1	1	1	1										
1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	12	12	12	12	12	12	12	1	1	1	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	1	1	1	32	32	32	19	19	19	19	19	19	19	19	19	19	19	1	1	1	1	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	1	1	1	1										
1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	12	12	12	12	12	12	12	12	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	32	32	32	32	32	32	19	19	19	19	19	19	19	19	19	19	1	1	1	1	20	20	20	20	20	1	1	1	14	14	14	14	1	1	1	1	1	1	1	1	1	1	1	1	1	17	17	1	1	1										
1	1	1	1	7	1	1	1	1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	32	32	32	32	32	32	19	19	19	19	19	19	19	19	19	1	1	1	1	20	20	20	20	20	20	1	1	1	14	14	14	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	1	1	1									 	
1	1	1	1	7	1	1	1	1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	32	32	32	32	32	32	19	19	19	19	19	19	19	19	1	1	1	1	20	20	20	20	20	20	20	1	1	1	14	14	14	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	1	1	1										
1	1	1	1	7	1	1	1	1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	32	32	32	32	32	32	19	19	19	19	19	19	19	20	20	1	1	20	20	20	20	20	20	20	20	1	1	1	14	14	14	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	1	1	1										
1	1	1	7	1	1	1	1	1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	32	1	1	1	1	1	1	1	19	19	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	1	1										
1	1	1	7	1	1	1	1	1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	20	20	20	20	20	20	20	20	20	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	1	1										
1	1	1	7	1	1	1	1	1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	20	20	20	20	20	20	20	20	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	1	1										
1	1	1	7	1	1	1	1	1	12	12	12	12	12	12	12	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	20	20	20	20	20	20	20	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	1	1										
1	1	42	42	1	1	1	1	1	11	11	11	11	11	11	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	20	20	20	20	20	20	20	20	20	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	1										
1	1	42	1	1	1	1	1	1	11	11	11	11	11	11	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	1										
1	1	42	1	1	1	1	1	1	11	11	11	11	11	11	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	1	1	17	1										
1	1	42	1	1	1	1	1	1	11	11	11	11	11	11	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	1	1	17	1										
1	1	42	1	1	1	1	1	1	11	11	11	11	11	11	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	1	1	17	1										
1	1	42	1	1	1	1	1	1	11	11	11	11	11	11	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	1	1	17	1										
1	1	42	1	1	1	1	1	1	11	11	11	11	11	11	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	1	1	17	1										
1	1	38	1	1	1	1	1	1	37	37	37	37	37	37	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	1	1	17	1										
1	1	38	1	1	1	1	1	1	37	37	37	37	37	37	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	1	1	17	1										
1	1	38	1	1	1	1	1	1	37	37	37	37	37	37	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	1	1	31	1										
1	1	38	1	1	1	1	1	1	37	37	37	37	37	37	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	1	1	31	1										
1	1	38	1	1	1	1	1	1	37	37	37	37	37	37	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	1	1	31	1										
1	1	38	1	1	1	1	1	1	37	37	37	37	37	37	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	1	1	31	1										
1	1	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	1	1	31	1										
1	1	1	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25	1	1	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	1	1	31	1	1										
1	1	1	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25	25	25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	1	1										
1	1	1	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	34	1	1	1	1	1	1	1	1	1	1	1	1	25	25	25	25	25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	1	1										
1	1	1	39	1	1	1	1	96	96	96	1	1	1	1	1	1	1	1	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	34	34	34	34	34	1	1	1	1	1	1	18	18	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	26	26	26	26	26	26	26	1	1	1	1	1	1	1	1	1	1	31	31	1	1										
1	1	1	1	39	1	1	96	96	96	96	96	1	1	1	1	1	1	1	30	30	30	30	30	30	30	30	30	30	30	30	30	1	1	30	30	30	34	34	34	34	34	34	34	34	34	18	18	18	18	18	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	26	26	26	26	26	26	26	1	1	1	1	1	1	1	1	1	1	31	1	1	1										
1	1	1	1	39	1	1	96	96	96	96	96	1	1	1	1	1	1	1	30	30	30	30	30	30	30	30	30	30	30	30	1	1	1	1	30	34	34	34	34	34	34	34	34	34	34	18	18	18	18	18	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	26	26	26	26	26	26	26	1	1	1	1	1	1	1	1	1	1	31	1	1	1										
1	1	1	1	39	1	1	1	96	96	96	1	1	1	1	1	1	1	1	1	30	30	30	30	30	30	30	30	30	30	1	1	1	1	30	34	34	34	34	34	34	34	34	34	34	34	18	18	18	18	18	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	26	26	26	26	26	26	26	1	1	1	1	1	1	1	1	1	1	31	1	1	1										
1	1	1	1	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	30	30	30	30	30	30	30	1	1	1	1	30	34	34	34	34	34	34	34	34	34	34	34	34	18	18	1	1	1	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	1	1	1	26	26	26	26	26	26	26	1	1	1	1	1	1	1	1	1	1	31	1	1	1										
1	1	1	1	1	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	30	30	30	30	1	1	1	1	30	34	34	34	34	34	34	34	34	34	34	34	34	34	18	18	1	1	1	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	1	1	1	26	26	26	26	26	26	26	1	1	1	1	1	1	1	1	1	27	1	1	1	1										
1	1	1	1	1	39	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	30	30	1	1	1	1	30	34	34	34	34	34	34	34	34	34	34	34	34	34	34	18	18	1	1	1	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	1	1	1	26	26	26	26	26	26	26	1	1	1	1	1	1	1	1	27	27	1	1	1	1										
1	1	1	1	1	1	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	18	18	1	1	1	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	1	1	1	26	26	26	26	26	26	26	1	1	1	1	1	1	1	27	27	1	1	1	1	1										
1	1	1	1	1	1	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	18	18	1	1	1	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	1	1	1	26	26	26	26	26	26	26	1	1	1	1	1	1	1	27	27	1	1	1	1	1										
1	1	1	1	1	1	1	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	18	18	1	1	1	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	1	1	1	26	26	26	26	26	26	26	1	1	1	1	1	1	27	27	1	1	1	1	1	1										
1	1	1	1	1	1	1	40	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	18	18	1	1	1	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	1	1	1	26	26	26	26	26	26	26	1	1	1	1	1	1	27	27	1	1	1	1	1	1								 		
1	1	1	1	1	1	1	1	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	18	18	1	1	1	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	1	1	1	26	26	26	26	26	26	26	1	1	1	1	1	27	27	1	1	1	1	1	1	1										 
1	1	1	1	1	1	1	1	40	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	34	34	18	1	1	1	1	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	1	1	1	26	26	26	26	26	26	26	1	1	1	1	1	27	27	1	1	1	1	1	1	1										
1	1	1	1	1	1	1	1	1	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	1	1	1	26	26	26	26	26	26	1	1	1	1	1	1	27	1	1	1	1	1	1	1	1										
1	1	1	1	1	1	1	1	1	40	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27	27	1	1	1	1	1	1	1	1										
1	1	1	1	1	1	1	1	1	1	40	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	34	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27	27	1	1	1	1	1	1	1	1	1										
1	1	1	1	1	1	1	1	1	1	1	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	34	34	1	1	1	1	1	16	16	16	16	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28	28	1	1	1	1	1	1	1	1	1	1										
1	1	1	1	1	1	1	1	1	1	1	1	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	34	34	1	1	1	1	1	16	16	16	16	16	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28	1	1	1	1	1	1	1	1	1	1	1										
1	1	1	1	1	1	1	1	1	1	1	1	40	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	34	34	1	1	1	1	1	16	16	16	16	16	16	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28	28	1	1	1	1	1	1	1	1	1	1	1										
1	1	1	1	1	1	1	1	1	1	1	1	1	40	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	1	1	1	1	1	16	16	16	16	16	16	16	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28	28	1	1	1	1	1	1	1	1	1	1	1	1										
